Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Es_SKU_Fantasma,Posible_Devolucion,Outlier_Entrega,Ciudad_Valida,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,Bodega_Externa,Stock_Imputado,Outlier_Costo,Dias_Desde_Revision,Rating_Producto,Rating_Logistica,Satisfaccion_NPS,Ticket_Soporte_Abierto,Recomienda_Marca,Comentario_Texto,Feedback_Count,Tiene_Feedback,Ingreso_Transaccion,Margen_Unitario,Margen_Pct,Margen_Total_Transaccion,Brecha_Entrega,Ingreso_En_Riesgo
TRX-10087,PROD-3495,2024-12-13,5,1895.65,15.1,23,Sin Información,Cali,WhatsApp,False,False,False,True,Sin Categoría,832.0,910.57,161.0,0.0,BOD-EXT-99,2024-07-04,True,False,False,751.0,1.0,3.0,50.3,True,Tal vez,Precio justo,1,True,9478.25,985.08,0.5196528895101944,4925.400000000001,23.0,0.0
TRX-10088,PROD-3600,2024-11-25,7,1650.27,66.58,4,Devuelto,Bogotá,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,11551.89,,,,,11551.89
TRX-10089,PROD-1700,2025-10-05,14,1944.71,96.92,8,Retrasado,Bogotá,Online,False,False,False,True,Tablets,1020.0,858.92,251.0,5.0,Norte,2026-01-14,False,True,False,192.0,,,,False,,,0,False,27225.940000000002,1085.79,0.5583300337839575,15201.06,3.0,0.0
TRX-10090,PROD-3187,2025-11-14,8,367.36,69.43,7,Perdido,Barranquilla,Online,False,False,False,True,Laptops,557.0,960.64,224.0,5.0,BOD-EXT-99,2025-04-22,True,False,False,459.0,,,,False,,,0,False,2938.88,-593.28,-1.6149825783972125,-4746.24,2.0,0.0
TRX-10091,PROD-3986,2025-08-31,6,434.9,98.56,6,Entregado,Cali,App,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,2.0,1.5,-64.25,False,No,Lento,2,True,2609.3999999999996,,,,,2609.3999999999996
TRX-10092,PROD-2002,2025-08-09,5,43.57,46.27,5,Devuelto,Bogotá,WhatsApp,False,False,False,True,Laptops,32.0,65.54,173.0,5.0,BOD-EXT-99,2025-12-31,True,False,False,206.0,,,,False,,,0,False,217.85,-21.970000000000006,-0.5042460408537986,-109.85000000000002,0.0,0.0
TRX-10093,PROD-1669,2024-11-16,8,1452.16,90.3,10,En Camino,Barranquilla,App,False,False,False,True,Smartphones,1704.0,834.62,252.0,27.5,Norte,2025-07-19,False,False,False,371.0,,,,False,,,0,False,11617.28,617.5400000000001,0.4252561701189952,4940.320000000001,-17.5,0.0
TRX-10094,PROD-2893,2024-12-05,1,1291.75,24.48,3,Devuelto,Barranquilla,Físico,False,False,False,True,Smartphones,1422.0,1372.14,181.0,5.0,Norte,2024-03-18,False,False,False,859.0,,,,False,,,0,False,1291.75,-80.3900000000001,-0.062233404296497076,-80.3900000000001,-2.0,0.0
TRX-10095,PROD-2554,2025-09-30,1,364.35,16.2,24,Entregado,Medellín,WhatsApp,False,False,False,True,Accesorios,182.0,583.96,297.0,0.0,Sur,2025-01-07,False,False,False,564.0,3.0,1.0,66.0,True,Sí,Sin comentario,1,True,364.35,-219.61,-0.6027446136956224,-219.61,24.0,0.0
TRX-10096,PROD-2105,2025-01-29,1,1584.38,52.36,20,Retrasado,Sin Ciudad (Venta Web),Online,False,False,False,False,Accesorios,841.0,204.86,282.0,5.0,Occidente,2024-05-05,False,False,False,811.0,3.0,5.0,-94.5,True,Sin Respuesta,Lento,1,True,1584.38,1379.52,0.8707002108080132,1379.52,15.0,0.0
TRX-10097,PROD-3621,2025-06-05,3,605.4,71.74,24,Perdido,Barranquilla,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,2.0,1.0,-21.6,True,Sí,No volvería,1,True,1816.1999999999998,,,,,1816.1999999999998
TRX-10098,PROD-3818,2025-11-18,10,278.64,40.28,17,En Camino,Cali,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,2786.3999999999996,,,,,2786.3999999999996
TRX-10099,PROD-3281,2025-05-11,13,850.9,35.18,16,Entregado,Medellín,Físico,False,False,False,True,Smartphones,39.0,1366.25,241.0,0.0,BOD-EXT-99,2024-07-17,True,False,False,738.0,1.0,5.0,2.9,False,Tal vez,Precio justo,1,True,11061.699999999999,-515.35,-0.6056528381713481,-6699.55,16.0,0.0
TRX-10100,PROD-1899,2026-02-01,-5,191.03,68.77,11,Retrasado,Bogotá,WhatsApp,False,True,False,True,Smartphones,1760.0,1052.9,159.0,5.0,ZONA_FRANCA,2025-04-21,True,False,False,460.0,,,,False,,,0,False,-955.15,-861.8700000000001,-4.5116997330262265,4309.35,6.0,0.0
TRX-10101,PROD-3804,2025-02-06,12,533.85,36.68,13,Devuelto,Medellín,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,6406.200000000001,,,,,6406.200000000001
TRX-10102,PROD-2328,2025-09-08,6,748.95,59.39,18,Retrasado,Cali,Online,False,False,False,True,Laptops,1296.0,971.22,150.0,10.0,Norte,2024-07-07,False,False,False,748.0,,,,False,,,0,False,4493.700000000001,-222.26999999999998,-0.2967754856799519,-1333.62,8.0,0.0
TRX-10103,PROD-1229,2025-12-21,6,1705.21,33.45,14,Retrasado,Medellín,Físico,False,False,False,True,Monitores,1260.0,1450.33,111.0,3.0,Norte,2024-07-17,False,False,False,738.0,,,,False,,,0,False,10231.26,254.8800000000001,0.1494713261123264,1529.2800000000007,11.0,0.0
TRX-10104,PROD-1938,2025-10-28,5,1587.17,79.46,2,Perdido,Bucaramanga,WhatsApp,False,False,False,True,Laptops,1390.0,1050.97,231.0,27.5,Norte,2024-03-25,False,False,False,852.0,,,,False,,,0,False,7935.85,536.2,0.3378340064391338,2681.0,-25.5,0.0
TRX-10105,PROD-1131,2025-09-12,13,891.08,34.68,12,Entregado,Sin Ciudad (Venta Web),WhatsApp,False,False,False,False,Monitores,1572.0,570.85,287.0,10.0,Norte,2025-01-15,False,False,False,556.0,1.5,1.0,7.6,True,No,Lento,2,True,11584.04,320.23,0.35937289581182386,4162.99,2.0,0.0
TRX-10106,PROD-2292,2025-01-12,13,1451.9,55.82,22,Sin Información,Medellín,Online,False,False,False,True,Accesorios,926.0,348.67,232.0,5.0,BOD-EXT-99,2025-08-03,True,False,False,356.0,,,,False,,,0,False,18874.7,1103.23,0.7598526069288518,14341.99,17.0,0.0
TRX-10107,PROD-2643,2026-01-20,14,1141.61,7.2,21,Retrasado,Medellín,WhatsApp,False,False,False,True,Tablets,223.0,687.37,208.0,10.0,Occidente,2025-06-20,False,False,False,400.0,,,,False,,,0,False,15982.539999999999,454.2399999999999,0.3978942020479848,6359.359999999999,11.0,0.0
TRX-10108,PROD-2096,2025-07-27,7,688.28,52.36,29,Devuelto,Bucaramanga,Online,False,False,False,True,Tablets,650.0,321.33,195.0,10.0,ZONA_FRANCA,2025-11-03,True,False,False,264.0,,,,False,,,0,False,4817.96,366.95,0.5331405823211484,2568.65,19.0,0.0
TRX-10109,PROD-1271,2025-02-15,5,1454.49,80.21,26,Devuelto,Medellín,App,False,False,False,True,Sin Categoría,253.0,1393.37,242.0,0.0,Sur,2025-06-04,False,False,False,416.0,2.0,4.0,67.5,True,Tal vez,Lento,1,True,7272.45,61.12000000000012,0.042021602073579134,305.6000000000006,26.0,0.0
TRX-10110,PROD-1864,2025-12-13,14,1370.16,63.93,10,Perdido,Medellín,Físico,False,False,False,True,Accesorios,1733.0,1208.05,176.0,5.0,Sur,2025-02-03,False,False,False,537.0,5.0,1.0,-22.3,False,No,Sin comentario,1,True,19182.24,162.11000000000013,0.11831464938401363,2269.540000000002,5.0,0.0
TRX-10111,PROD-3323,2024-10-25,2,1242.0,23.26,29,Retrasado,Barranquilla,App,False,False,False,True,Sin Categoría,1044.0,958.91,129.0,0.0,Sur,2025-10-04,False,False,False,294.0,,,,False,,,0,False,2484.0,283.09000000000003,0.22793075684380035,566.1800000000001,29.0,0.0
TRX-10112,PROD-3940,2025-06-09,4,1239.73,25.46,7,Devuelto,Bogotá,App,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,4958.92,,,,,4958.92
TRX-10113,PROD-2288,2024-12-18,1,1369.13,29.94,2,Sin Información,Bogotá,App,False,False,False,True,Accesorios,1795.0,1075.55,164.0,10.0,BOD-EXT-99,2024-06-11,True,False,False,774.0,2.0,2.0,48.2,False,No,Sin comentario,1,True,1369.13,293.58000000000015,0.21442814049798056,293.58000000000015,-8.0,0.0
TRX-10114,PROD-1870,2025-08-19,7,775.25,59.77,25,Devuelto,Bogotá,Online,False,False,False,True,Monitores,723.0,868.66,132.0,0.0,Norte,2025-09-09,False,False,False,319.0,,,,False,,,0,False,5426.75,-93.40999999999997,-0.12049016446307638,-653.8699999999998,25.0,0.0
TRX-10115,PROD-3684,2025-12-02,4,1739.46,57.09,18,Perdido,Bucaramanga,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,6957.84,,,,,6957.84
TRX-10116,PROD-3044,2025-06-14,13,332.99,31.02,17,Retrasado,Medellín,App,False,False,False,True,Sin Categoría,1207.0,1389.41,151.0,5.0,Norte,2025-08-25,False,False,False,334.0,4.0,4.0,-98.8,False,Sí,Dañado,1,True,4328.87,-1056.42,-3.172527703534641,-13733.460000000001,12.0,0.0
TRX-10117,PROD-2620,2025-08-08,4,1768.93,70.94,16,Perdido,Bucaramanga,Online,False,False,False,True,Monitores,136.0,826.54,218.0,10.0,BOD-EXT-99,2024-09-05,True,False,False,688.0,,,,False,,,0,False,7075.72,942.3900000000001,0.532745784174614,3769.5600000000004,6.0,0.0
TRX-10118,PROD-3633,2024-10-22,13,691.14,89.46,2,Retrasado,Medellín,WhatsApp,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,2.5,4.0,74.3,True,Sin Respuesta,Precio justo; No volvería,2,True,8984.82,,,,,8984.82
TRX-10119,PROD-2879,2025-10-19,4,258.81,9.13,11,Devuelto,Cali,App,False,False,False,True,Laptops,1032.0,1399.47,270.0,0.0,Sur,2025-03-21,False,False,False,491.0,1.0,3.0,64.3,True,No,Dañado,1,True,1035.24,-1140.66,-4.40732583748696,-4562.64,11.0,0.0
TRX-10120,PROD-1585,2025-05-12,3,1204.05,52.36,19,Sin Información,Cali,Online,False,False,False,True,Smartphones,1987.0,990.71,101.0,10.0,BOD-EXT-99,2025-08-02,True,False,False,357.0,,,,False,,,0,False,3612.1499999999996,213.33999999999992,0.17718533283501509,640.0199999999998,9.0,0.0
TRX-10121,PROD-2084,2025-10-16,8,758.21,44.63,22,Entregado,Sin Ciudad (Venta Web),Online,False,False,False,False,Laptops,1440.0,551.09,176.0,27.5,ZONA_FRANCA,2025-03-27,True,False,False,485.0,2.0,4.0,-95.3,True,No,No volvería,1,True,6065.68,207.12,0.2731697023252133,1656.96,-5.5,0.0
TRX-10122,PROD-1571,2024-12-07,4,1632.84,61.38,7,Devuelto,Bucaramanga,Online,False,False,False,True,Smartphones,1618.0,1496.74,292.0,10.0,Norte,2025-07-30,False,False,False,360.0,,,,False,,,0,False,6531.36,136.0999999999999,0.08335170622963665,544.3999999999996,-3.0,0.0
TRX-10123,PROD-2010,2025-12-13,8,867.26,60.71,27,Entregado,Barranquilla,Online,False,False,False,True,Monitores,736.0,1325.88,205.0,3.0,Norte,2025-09-06,False,False,False,322.0,,,,False,,,0,False,6938.08,-458.6200000000001,-0.5288148882688007,-3668.960000000001,24.0,0.0
TRX-10124,PROD-3299,2025-01-29,9,1340.44,6.86,22,Retrasado,Sin Ciudad (Venta Web),Físico,False,False,False,False,Sin Categoría,925.0,257.44,199.0,0.0,ZONA_FRANCA,2024-10-22,True,False,False,641.0,1.0,5.0,50.6,False,Sin Respuesta,Dañado,1,True,12063.960000000001,1083.0,0.8079436602906508,9747.0,22.0,0.0
TRX-10125,PROD-3207,2025-06-20,1,623.43,25.0,17,Retrasado,Barranquilla,WhatsApp,False,False,False,True,Accesorios,1064.0,763.93,100.0,27.5,Occidente,2025-08-19,False,False,False,340.0,,,,False,,,0,False,623.43,-140.5,-0.225366119692668,-140.5,-10.5,0.0
TRX-10126,PROD-2076,2024-12-20,4,426.81,10.87,15,En Camino,Cali,Online,False,False,False,True,Laptops,1334.0,1481.0,122.0,3.0,Norte,2026-01-07,False,False,False,199.0,,,,False,,,0,False,1707.24,-1054.19,-2.4699280710386358,-4216.76,12.0,0.0
TRX-10127,PROD-3394,2026-01-01,6,782.22,59.05,9,Retrasado,Barranquilla,App,False,False,False,True,Monitores,1882.0,567.01,176.0,27.5,Norte,2024-05-09,False,False,False,807.0,3.0,5.0,-31.4,False,Sin Respuesta,No volvería,1,True,4693.32,215.21000000000004,0.275127202065915,1291.2600000000002,-18.5,0.0
TRX-10128,PROD-2754,2025-11-18,8,1217.55,66.31,12,Retrasado,Medellín,WhatsApp,False,False,False,True,Monitores,956.0,1273.53,100.0,0.0,ZONA_FRANCA,2025-06-25,True,False,False,395.0,,,,False,,,0,False,9740.4,-55.98000000000002,-0.045977577922877925,-447.84000000000015,12.0,0.0
TRX-10129,PROD-3390,2025-03-11,14,1317.32,20.18,8,En Camino,Sin Ciudad (Venta Web),Físico,False,False,False,False,Tablets,1020.0,100.98,231.0,3.0,Sur,2024-04-23,False,True,False,823.0,,,,False,,,0,False,18442.48,1216.34,0.9233443658336623,17028.76,5.0,0.0
TRX-10130,PROD-2635,2025-01-28,6,1160.63,36.64,28,Entregado,Bogotá,App,False,False,False,True,Smartphones,1411.0,459.7,116.0,10.0,BOD-EXT-99,2025-02-28,True,False,False,512.0,4.5,4.0,30.75,False,Sin Respuesta,Lento; No volvería,2,True,6963.780000000001,700.9300000000001,0.6039220078750334,4205.58,18.0,0.0
TRX-10131,PROD-2482,2025-03-15,12,1976.23,36.33,2,Retrasado,Medellín,WhatsApp,False,False,False,True,Laptops,1955.0,239.01,290.0,3.0,Norte,2024-06-20,False,False,False,765.0,5.0,2.0,-50.4,False,Sí,Lento,1,True,23714.760000000002,1737.22,0.8790575995709001,20846.64,-1.0,0.0
TRX-10132,PROD-1898,2025-12-03,6,1385.27,52.36,17,Perdido,Bucaramanga,WhatsApp,False,False,False,True,Smartphones,1731.0,1160.5,108.0,0.0,Sur,2025-03-18,False,False,False,494.0,2.0,3.0,-59.9,True,Tal vez,Sin comentario,1,True,8311.619999999999,224.76999999999998,0.16225717730117592,1348.62,17.0,0.0
TRX-10133,PROD-1566,2024-10-18,10,1863.72,82.88,16,Retrasado,Medellín,Físico,False,False,False,True,Tablets,1389.0,139.95,238.0,5.0,Norte,2025-06-30,False,False,False,390.0,,,,False,,,0,False,18637.2,1723.77,0.9249082480200889,17237.7,11.0,0.0
TRX-10134,PROD-3087,2024-11-22,4,244.69,23.49,23,Retrasado,Bogotá,App,False,False,False,True,Laptops,1046.0,422.87,260.0,27.5,Occidente,2024-09-26,False,False,False,667.0,,,,False,,,0,False,978.76,-178.18,-0.7281866851935102,-712.72,-4.5,0.0
TRX-10135,PROD-3021,2026-01-23,9,132.13,57.09,16,Devuelto,Bogotá,App,False,False,False,True,Smartphones,444.0,1348.93,154.0,5.0,Sur,2025-11-21,False,False,False,246.0,,,,False,,,0,False,1189.17,-1216.8000000000002,-9.209112237947478,-10951.2,11.0,0.0
TRX-10136,PROD-1372,2025-10-06,7,628.88,79.38,3,Retrasado,Cali,Online,False,False,False,True,Tablets,1326.0,108.2,175.0,10.0,Occidente,2024-12-18,False,False,False,584.0,5.0,5.0,11.5,True,Tal vez,Lento,1,True,4402.16,520.68,0.827948098206335,3644.7599999999998,-7.0,0.0
TRX-10137,PROD-1192,2024-11-28,14,281.81,83.81,19,Retrasado,Bogotá,WhatsApp,False,False,False,True,Laptops,439.0,1325.03,212.0,3.0,Occidente,2025-03-27,False,False,False,485.0,,,,False,,,0,False,3945.34,-1043.22,-3.701855860331429,-14605.08,16.0,0.0
TRX-10138,PROD-1449,2025-12-04,11,1056.48,68.32,16,Perdido,Cali,App,False,False,False,True,Laptops,1378.0,910.52,166.0,5.0,Sur,2024-05-29,False,False,False,787.0,1.5,3.0,86.9,False,Tal vez,Precio justo; Excelente,2,True,11621.28,145.96000000000004,0.1381568983795245,1605.5600000000004,11.0,0.0
TRX-10139,PROD-1626,2025-11-02,6,1042.77,33.46,11,En Camino,Bogotá,Físico,False,False,False,True,Monitores,729.0,1414.28,220.0,5.0,ZONA_FRANCA,2025-01-23,True,False,False,548.0,1.0,1.0,41.1,False,Sin Respuesta,Sin comentario,1,True,6256.62,-371.51,-0.35627223644715517,-2229.06,6.0,0.0
TRX-10140,PROD-3570,2024-10-18,1,1154.34,83.19,26,En Camino,Barranquilla,App,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,1154.34,,,,,1154.34
TRX-10141,PROD-1655,2024-12-14,2,1493.0,75.51,9,En Camino,Bogotá,Online,False,False,False,True,Monitores,1780.0,691.74,199.0,3.0,Norte,2026-01-02,False,False,False,204.0,,,,False,,,0,False,2986.0,801.26,0.5366778298727395,1602.52,6.0,0.0
TRX-10142,PROD-3787,2026-01-27,12,1942.95,71.92,14,Devuelto,Medellín,WhatsApp,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,23315.4,,,,,23315.4
TRX-10143,PROD-2729,2025-09-21,6,1757.73,11.4,2,Retrasado,Medellín,Online,False,False,False,True,Laptops,1859.0,121.48,164.0,27.5,ZONA_FRANCA,2025-12-27,True,False,False,210.0,,,,False,,,0,False,10546.380000000001,1636.25,0.9308881341275395,9817.5,-25.5,0.0
TRX-10144,PROD-3442,2025-09-24,11,245.55,52.36,13,Entregado,Cali,Físico,False,False,False,True,Accesorios,286.0,485.1,127.0,5.0,Norte,2024-10-29,False,False,False,634.0,,,,False,,,0,False,2701.05,-239.55,-0.9755650580329872,-2635.05,8.0,0.0
TRX-10145,PROD-1260,2024-11-21,1,683.64,9.11,5,Entregado,Bogotá,App,False,False,False,True,Laptops,685.0,74.06,251.0,10.0,BOD-EXT-99,2025-04-24,True,False,False,457.0,4.666666666666667,3.6666666666666665,55.96666666666667,True,No,Lento,3,True,683.64,609.5799999999999,0.8916681294248434,609.5799999999999,-5.0,0.0
TRX-10146,PROD-2576,2024-10-31,11,519.09,71.06,20,Perdido,Cali,Online,False,False,False,True,Smartphones,1896.0,1248.37,143.0,10.0,Norte,2024-09-28,False,False,False,665.0,,,,False,,,0,False,5709.990000000001,-729.2799999999999,-1.4049201487218013,-8022.079999999998,10.0,0.0
TRX-10147,PROD-2563,2025-01-23,5,361.87,94.76,14,Devuelto,Barranquilla,Físico,False,False,False,True,Tablets,1944.0,712.49,118.0,5.0,BOD-EXT-99,2025-09-11,True,False,False,317.0,,,,False,,,0,False,1809.35,-350.62,-0.9689114875507779,-1753.1,9.0,0.0
TRX-10148,PROD-3440,2025-07-11,1,1094.0,78.5,1,Sin Información,Bogotá,Físico,False,False,False,True,Laptops,474.0,1190.75,158.0,5.0,Sur,2025-07-31,False,False,False,359.0,,,,False,,,0,False,1094.0,-96.75,-0.08843692870201098,-96.75,-4.0,0.0
TRX-10149,PROD-2917,2025-06-26,13,1111.0,83.99,6,Devuelto,Sin Ciudad (Venta Web),Online,False,False,False,False,Laptops,1014.0,231.61,148.0,10.0,ZONA_FRANCA,2025-10-09,True,False,False,289.0,3.5,2.5,15.699999999999996,True,Sí,Precio justo; Dañado,2,True,14443.0,879.39,0.7915301530153015,11432.07,-4.0,0.0
TRX-10150,PROD-3167,2025-11-21,3,462.22,56.77,22,Retrasado,Barranquilla,Físico,False,False,False,True,Smartphones,188.0,1284.79,110.0,5.0,Norte,2024-07-11,False,False,False,744.0,4.0,5.0,-95.3,True,No,Lento,1,True,1386.66,-822.5699999999999,-1.7796071134957376,-2467.71,17.0,0.0
TRX-10151,PROD-2029,2025-10-01,12,1426.68,33.94,11,Sin Información,Bogotá,App,False,False,False,True,Monitores,1605.0,793.67,216.0,10.0,Norte,2025-08-24,False,False,False,335.0,4.0,3.0,-89.0,True,Sí,Sin comentario,1,True,17120.16,633.0100000000001,0.44369445145372477,7596.120000000001,1.0,0.0
TRX-10152,PROD-3266,2025-07-23,12,1468.5,69.39,17,Entregado,Cali,App,False,False,False,True,Accesorios,565.0,281.52,220.0,5.0,Sur,2025-07-09,False,False,False,381.0,,,,False,,,0,False,17622.0,1186.98,0.80829417773238,14243.76,12.0,0.0
TRX-10153,PROD-1047,2025-07-01,12,51.75,72.64,23,Devuelto,Barranquilla,App,False,False,False,True,Smartphones,1659.0,697.74,162.0,5.0,Norte,2025-04-06,False,False,False,475.0,2.5,3.0,-22.85,False,Sin Respuesta,Lento,2,True,621.0,-645.99,-12.482898550724638,-7751.88,18.0,0.0
TRX-10154,PROD-3786,2025-04-01,7,797.56,69.16,22,Perdido,Bogotá,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,5582.92,,,,,5582.92
TRX-10155,PROD-3952,2025-12-27,5,1781.38,94.94,14,Entregado,Sin Ciudad (Venta Web),Físico,True,False,False,False,Sin Catálogo,,,,,Sin Catálogo,,,,,,2.5,2.5,-10.75,False,No,Precio justo; Excelente,2,True,8906.900000000001,,,,,8906.900000000001
TRX-10156,PROD-1469,2025-07-11,12,1045.43,52.36,14,Devuelto,Medellín,App,False,False,False,True,Accesorios,486.0,419.0,154.0,5.0,Norte,2025-11-13,False,False,False,254.0,5.0,2.0,-77.8,True,Sí,Sin comentario,1,True,12545.16,626.4300000000001,0.5992079814047808,7517.160000000001,9.0,0.0
TRX-10157,PROD-3792,2025-02-21,10,701.78,39.88,20,Retrasado,Cali,App,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,3.0,4.0,-6.4,True,No,No volvería,1,True,7017.799999999999,,,,,7017.799999999999
TRX-10158,PROD-3199,2025-10-11,1,514.82,8.77,7,Retrasado,Bogotá,WhatsApp,False,False,False,True,Monitores,1887.0,746.27,116.0,27.5,Norte,2024-04-15,False,False,False,831.0,5.0,2.0,-50.0,True,Sí,Precio justo,1,True,514.82,-231.44999999999993,-0.4495746086010643,-231.44999999999993,-20.5,0.0
TRX-10159,PROD-2092,2025-05-13,1,494.28,91.3,19,Sin Información,Bogotá,Online,False,False,False,True,Sin Categoría,1405.0,496.34,158.0,5.0,Occidente,2024-05-04,False,False,False,812.0,2.0,1.0,56.6,False,Sin Respuesta,Lento,1,True,494.28,-2.0600000000000023,-0.004167678239054792,-2.0600000000000023,14.0,0.0
TRX-10160,PROD-3625,2026-01-09,8,208.54,20.25,26,Retrasado,Bogotá,App,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,1.0,5.0,95.3,False,Sí,Precio justo,1,True,1668.32,,,,,1668.32
TRX-10161,PROD-2393,2025-11-01,11,1636.28,71.25,27,Retrasado,Medellín,Físico,False,False,False,True,Laptops,132.0,751.07,271.0,3.0,ZONA_FRANCA,2025-04-24,True,False,False,457.0,3.0,3.0,80.7,True,No,Dañado,1,True,17999.079999999998,885.2099999999999,0.5409893172317696,9737.31,24.0,0.0
TRX-10162,PROD-1456,2025-02-15,14,182.45,87.95,22,Entregado,Bucaramanga,Online,False,False,False,True,Laptops,1935.0,245.14,115.0,10.0,Norte,2025-11-16,False,False,False,251.0,2.5,4.5,42.4,True,Sí,Excelente,2,True,2554.2999999999997,-62.69,-0.3436009865716635,-877.66,12.0,0.0
TRX-10163,PROD-2202,2025-06-20,13,591.67,34.46,6,Entregado,Cali,Físico,False,False,False,True,Accesorios,1353.0,1041.61,195.0,5.0,Occidente,2024-10-07,False,False,False,656.0,,,,False,,,0,False,7691.709999999999,-449.93999999999994,-0.7604576875623236,-5849.219999999999,1.0,0.0
TRX-10164,PROD-2780,2025-08-23,9,100.89,83.89,13,Devuelto,Sin Ciudad (Venta Web),Físico,False,False,False,False,Laptops,800.0,783.59,295.0,3.0,Occidente,2024-11-18,False,False,False,614.0,1.0,5.0,10.6,False,Tal vez,Sin comentario,1,True,908.01,-682.7,-6.766775696302904,-6144.3,10.0,0.0
TRX-10165,PROD-1647,2025-02-03,7,1564.96,36.55,10,Perdido,Bogotá,WhatsApp,False,False,False,True,Laptops,1674.0,687.79,183.0,27.5,Norte,2025-02-01,False,False,False,539.0,,,,False,,,0,False,10954.720000000001,877.1700000000001,0.5605063388201615,6140.1900000000005,-17.5,0.0
TRX-10166,PROD-2858,2025-03-12,13,88.17,80.45,22,En Camino,Bucaramanga,App,False,False,False,True,Smartphones,1609.0,1250.87,162.0,10.0,BOD-EXT-99,2025-10-12,True,False,False,286.0,2.0,2.0,85.7,False,Tal vez,Lento,1,True,1146.21,-1162.6999999999998,-13.187025065214923,-15115.099999999999,12.0,0.0
TRX-10167,PROD-1013,2025-11-11,3,623.52,11.63,19,En Camino,Bogotá,WhatsApp,False,False,False,True,Smartphones,1037.0,1403.15,146.0,5.0,Norte,2025-07-25,False,False,False,365.0,,,,False,,,0,False,1870.56,-779.6300000000001,-1.2503688734924303,-2338.8900000000003,14.0,0.0
TRX-10168,PROD-3957,2024-10-20,12,1150.86,52.36,10,Retrasado,Cali,Online,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,13810.32,,,,,13810.32
TRX-10169,PROD-3947,2025-02-05,6,825.03,67.25,5,Devuelto,Bucaramanga,Físico,True,False,False,True,Sin Catálogo,,,,,Sin Catálogo,,,,,,,,,False,,,0,False,4950.18,,,,,4950.18
TRX-10170,PROD-2078,2025-11-09,3,571.72,69.33,13,En Camino,Sin Ciudad (Venta Web),Físico,False,False,False,False,Laptops,1060.0,410.48,112.0,10.0,Norte,2025-06-24,False,False,False,396.0,2.5,2.5,-25.5,True,No,Precio justo; Dañado,2,True,1715.16,161.24,0.28202616665500596,483.72,3.0,0.0
TRX-10171,PROD-3050,2025-11-01,10,557.63,51.69,17,En Camino,Medellín,App,False,False,False,True,Tablets,1020.0,1039.87,240.0,0.0,BOD-EXT-99,2025-09-08,True,True,False,320.0,,,,False,,,0,False,5576.3,-482.2399999999999,-0.8648028262467943,-4822.399999999999,17.0,0.0
TRX-10172,PROD-1731,2025-12-31,4,1597.6,70.27,22,En Camino,Cali,Físico,False,False,False,True,Laptops,1786.0,652.39,101.0,5.0,Norte,2024-09-18,False,False,False,675.0,,,,False,,,0,False,6390.4,945.2099999999999,0.59164371557336,3780.8399999999997,17.0,0.0
